md5hash,fitzpatrick_scale,fitzpatrick_centaur,label,nine_partition_label,three_partition_label,qc,url,url_alphanum,image_path
6c17d9fbcaad3e4db96f91d00618bec5,3,4,actinic keratosis,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=159,httpwwwatlasdermatologicocombrimgimageId159.jpg,data/images/train/6c17d9fbcaad3e4db96f91d00618bec5.jpg
0f06d322006b69e738b1c5861ac06bc3,3,3,acanthosis nigricans,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1492,httpwwwatlasdermatologicocombrimgimageId1492.jpg,data/images/train/0f06d322006b69e738b1c5861ac06bc3.jpg
13af1280425fce3e6ae9d82ab70aca92,1,1,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3166,httpwwwatlasdermatologicocombrimgimageId3166.jpg,data/images/train/13af1280425fce3e6ae9d82ab70aca92.jpg
8342b45be98e7815be9c2d3b0883abc5,4,3,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3761,httpwwwatlasdermatologicocombrimgimageId3761.jpg,data/images/train/8342b45be98e7815be9c2d3b0883abc5.jpg
5d67b5d6f9ae8f186a2c76573d5000b0,3,4,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5932,httpwwwatlasdermatologicocombrimgimageId5932.jpg,data/images/train/5d67b5d6f9ae8f186a2c76573d5000b0.jpg
add356472252f6e2b46d193dd7cb3620,4,3,granuloma annulare,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=163,httpwwwatlasdermatologicocombrimgimageId163.jpg,data/images/train/add356472252f6e2b46d193dd7cb3620.jpg
f9b6beafa49dd83963f22ebb5357e954,3,3,hailey hailey disease,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2385,httpwwwatlasdermatologicocombrimgimageId2385.jpg,data/images/train/f9b6beafa49dd83963f22ebb5357e954.jpg
b107456313c01ff7c4b53c7ddaa8d3df,3,3,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4967,httpwwwatlasdermatologicocombrimgimageId4967.jpg,data/images/train/b107456313c01ff7c4b53c7ddaa8d3df.jpg
192e5b9128c1a9821ebe319657af578d,4,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6253,httpwwwatlasdermatologicocombrimgimageId6253.jpg,data/images/train/192e5b9128c1a9821ebe319657af578d.jpg
26000be7f82ea8a22b0e462abf81d4fa,5,5,fixed eruptions,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2084,httpwwwatlasdermatologicocombrimgimageId2084.jpg,data/images/train/26000be7f82ea8a22b0e462abf81d4fa.jpg
de0d5537d967de2fff18024b4a588935,2,2,pediculosis lids,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5185,httpwwwatlasdermatologicocombrimgimageId5185.jpg,data/images/train/de0d5537d967de2fff18024b4a588935.jpg
d7a3f8815bbe6291f72016de0d4a74d9,2,-1,mucous cyst,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=4554,httpwwwatlasdermatologicocombrimgimageId4554.jpg,data/images/train/d7a3f8815bbe6291f72016de0d4a74d9.jpg
b64cbbe4e958467947b037a4e453ff3c,4,3,allergic contact dermatitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1169,httpwwwatlasdermatologicocombrimgimageId1169.jpg,data/images/train/b64cbbe4e958467947b037a4e453ff3c.jpg
a2f2e0b2fa53e22c965dfeb876d96189,3,3,seborrheic dermatitis,inflammatory,non-neoplastic,1 Diagnostic,http://atlasdermatologico.com.br/img?imageId=8538,httpwwwatlasdermatologicocombrimgimageId8538.jpg,data/images/train/a2f2e0b2fa53e22c965dfeb876d96189.jpg
e3b28a6f9ff25faf5fec662979c35bba,6,5,papilomatosis confluentes and reticulate,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5076,httpwwwatlasdermatologicocombrimgimageId5076.jpg,data/images/train/e3b28a6f9ff25faf5fec662979c35bba.jpg
c194978ce025c8b827df395ea10ae20e,4,4,squamous cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=6764,httpwwwatlasdermatologicocombrimgimageId6764.jpg,data/images/train/c194978ce025c8b827df395ea10ae20e.jpg
5f5834848e3b14da13ede7598b0d644b,3,2,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=682,httpwwwatlasdermatologicocombrimgimageId682.jpg,data/images/train/5f5834848e3b14da13ede7598b0d644b.jpg
779d55b35fd89c5e8cfb76eb81b90e3c,5,5,neurofibromatosis,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4820,httpwwwatlasdermatologicocombrimgimageId4820.jpg,data/images/train/779d55b35fd89c5e8cfb76eb81b90e3c.jpg
8eb074ec464733f3a583af942fee9a14,4,3,prurigo nodularis,benign epidermal,benign,1 Diagnostic,http://atlasdermatologico.com.br/img?imageId=6135,httpwwwatlasdermatologicocombrimgimageId6135.jpg,data/images/train/8eb074ec464733f3a583af942fee9a14.jpg
428d7233e38991aa1eb706093f101e2c,4,4,papilomatosis confluentes and reticulate,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5062,httpwwwatlasdermatologicocombrimgimageId5062.jpg,data/images/train/428d7233e38991aa1eb706093f101e2c.jpg
1093510b8b4e09034d87fb69cb047259,3,3,mycosis fungoides,malignant cutaneous lymphoma,malignant,,http://atlasdermatologico.com.br/img?imageId=8399,httpwwwatlasdermatologicocombrimgimageId8399.jpg,data/images/train/1093510b8b4e09034d87fb69cb047259.jpg
47cb1bb512da0f22002f75e9f158c6e8,4,3,actinic keratosis,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=3068,httpwwwatlasdermatologicocombrimgimageId3068.jpg,data/images/train/47cb1bb512da0f22002f75e9f158c6e8.jpg
a547512f7d10ba636eb51adbc59ece5a,4,3,squamous cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=818,httpwwwatlasdermatologicocombrimgimageId818.jpg,data/images/train/a547512f7d10ba636eb51adbc59ece5a.jpg
084d223d5918ec2ddae37f2f8061e23c,5,6,melanoma,malignant melanoma,malignant,1 Diagnostic,http://atlasdermatologico.com.br/img?imageId=4294,httpwwwatlasdermatologicocombrimgimageId4294.jpg,data/images/train/084d223d5918ec2ddae37f2f8061e23c.jpg
dcba3efe0fe28be2b0032df9470c320d,5,6,behcets disease,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8633,httpwwwatlasdermatologicocombrimgimageId8633.jpg,data/images/train/dcba3efe0fe28be2b0032df9470c320d.jpg
e92ab20b9684b8b766b0df8aa641bbda,5,4,porphyria,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6029,httpwwwatlasdermatologicocombrimgimageId6029.jpg,data/images/train/e92ab20b9684b8b766b0df8aa641bbda.jpg
299e9758e01ff3cd4a1c62bb04e6e2af,3,3,photodermatoses,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8770,httpwwwatlasdermatologicocombrimgimageId8770.jpg,data/images/train/299e9758e01ff3cd4a1c62bb04e6e2af.jpg
de0b1ad5305825e5bdb52dc044d4521c,5,6,dariers disease,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1265,httpwwwatlasdermatologicocombrimgimageId1265.jpg,data/images/train/de0b1ad5305825e5bdb52dc044d4521c.jpg
5c58b1691f53c9ab0c4a8a5f7e49c8ff,2,3,squamous cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=6779,httpwwwatlasdermatologicocombrimgimageId6779.jpg,data/images/train/5c58b1691f53c9ab0c4a8a5f7e49c8ff.jpg
742240c1e0ffde54e577d0238688c3cc,3,2,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=8972,httpwwwatlasdermatologicocombrimgimageId8972.jpg,data/images/train/742240c1e0ffde54e577d0238688c3cc.jpg
cd173aef9170ffe46a4ec15b45def1da,2,2,hailey hailey disease,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2394,httpwwwatlasdermatologicocombrimgimageId2394.jpg,data/images/train/cd173aef9170ffe46a4ec15b45def1da.jpg
c87511baaba423e75e94c28eef2a89d8,4,5,ehlers danlos syndrome,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1637,httpwwwatlasdermatologicocombrimgimageId1637.jpg,data/images/train/c87511baaba423e75e94c28eef2a89d8.jpg
d4e521e09e4c832e500a726ac464e7ee,2,2,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6173,httpwwwatlasdermatologicocombrimgimageId6173.jpg,data/images/train/d4e521e09e4c832e500a726ac464e7ee.jpg
a872cc7aa5956ed1085246c27afdc7c6,3,3,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1687,httpwwwatlasdermatologicocombrimgimageId1687.jpg,data/images/train/a872cc7aa5956ed1085246c27afdc7c6.jpg
586784bf3a5445902046f3123ec59e6a,1,-1,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6168,httpwwwatlasdermatologicocombrimgimageId6168.jpg,data/images/train/586784bf3a5445902046f3123ec59e6a.jpg
5f82640fe8a57972ba0ec855f43f7bff,3,4,seborrheic dermatitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6731,httpwwwatlasdermatologicocombrimgimageId6731.jpg,data/images/train/5f82640fe8a57972ba0ec855f43f7bff.jpg
baf0a743c6c5826b8ce2c10398eeeded,3,2,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7691,httpwwwatlasdermatologicocombrimgimageId7691.jpg,data/images/train/baf0a743c6c5826b8ce2c10398eeeded.jpg
0bf6cc45eab476c2cd8e89f246ecb9da,4,4,syringoma,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=7097,httpwwwatlasdermatologicocombrimgimageId7097.jpg,data/images/train/0bf6cc45eab476c2cd8e89f246ecb9da.jpg
208370a35b3efbf6001a0fde41806609,2,2,pediculosis lids,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5186,httpwwwatlasdermatologicocombrimgimageId5186.jpg,data/images/train/208370a35b3efbf6001a0fde41806609.jpg
9c98f36a6fcf2f246bf8ee3f3ef444b3,3,3,kaposi sarcoma,malignant dermal,malignant,,http://atlasdermatologico.com.br/img?imageId=2922,httpwwwatlasdermatologicocombrimgimageId2922.jpg,data/images/train/9c98f36a6fcf2f246bf8ee3f3ef444b3.jpg
ae7f14f0c648e63695cfd5809c3def2a,5,3,neurotic excoriations,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4863,httpwwwatlasdermatologicocombrimgimageId4863.jpg,data/images/train/ae7f14f0c648e63695cfd5809c3def2a.jpg
8ed8dde95f212a1a94b65e3578d55fa8,5,5,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3209,httpwwwatlasdermatologicocombrimgimageId3209.jpg,data/images/train/8ed8dde95f212a1a94b65e3578d55fa8.jpg
506c69da28b63b617677deafd750c3de,4,3,prurigo nodularis,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=6081,httpwwwatlasdermatologicocombrimgimageId6081.jpg,data/images/train/506c69da28b63b617677deafd750c3de.jpg
3828f8f30d0737a66daac5b4be4ad49a,3,4,hailey hailey disease,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8281,httpwwwatlasdermatologicocombrimgimageId8281.jpg,data/images/train/3828f8f30d0737a66daac5b4be4ad49a.jpg
bb8d12e5519794134fc3aff9670a6ce2,3,4,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4103,httpwwwatlasdermatologicocombrimgimageId4103.jpg,data/images/train/bb8d12e5519794134fc3aff9670a6ce2.jpg
f8683c0969015a76dee43aa7bc5de1af,5,5,cheilitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5879,httpwwwatlasdermatologicocombrimgimageId5879.jpg,data/images/train/f8683c0969015a76dee43aa7bc5de1af.jpg
09ea1633ac8b4551f06b7d1f1346a921,3,3,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5969,httpwwwatlasdermatologicocombrimgimageId5969.jpg,data/images/train/09ea1633ac8b4551f06b7d1f1346a921.jpg
baa6f4395826d8ea2cfdd3872333b76c,5,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5736,httpwwwatlasdermatologicocombrimgimageId5736.jpg,data/images/train/baa6f4395826d8ea2cfdd3872333b76c.jpg
1f2489a044a3e3de6bb33af5359e267b,5,5,squamous cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=3031,httpwwwatlasdermatologicocombrimgimageId3031.jpg,data/images/train/1f2489a044a3e3de6bb33af5359e267b.jpg
eec6842833dbb9a7b24f641f43c5a1c9,-1,-1,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4914,httpwwwatlasdermatologicocombrimgimageId4914.jpg,data/images/train/eec6842833dbb9a7b24f641f43c5a1c9.jpg
fe7c3406e4c8f85d5b6a447666c600d8,3,3,neurofibromatosis,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4779,httpwwwatlasdermatologicocombrimgimageId4779.jpg,data/images/train/fe7c3406e4c8f85d5b6a447666c600d8.jpg
3139f5bae24e62b57e7792a766cbd085,1,1,pediculosis lids,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5194,httpwwwatlasdermatologicocombrimgimageId5194.jpg,data/images/train/3139f5bae24e62b57e7792a766cbd085.jpg
a562d02d7c568fcff808364b4e9adab5,5,5,syringoma,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=7105,httpwwwatlasdermatologicocombrimgimageId7105.jpg,data/images/train/a562d02d7c568fcff808364b4e9adab5.jpg
d481e82db27a8a1cdef7083d7d52a5f8,3,2,syringoma,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=7122,httpwwwatlasdermatologicocombrimgimageId7122.jpg,data/images/train/d481e82db27a8a1cdef7083d7d52a5f8.jpg
17564c6ab339aa714e49f600890c5c30,4,4,papilomatosis confluentes and reticulate,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5080,httpwwwatlasdermatologicocombrimgimageId5080.jpg,data/images/train/17564c6ab339aa714e49f600890c5c30.jpg
6f80b9e7e26fb1ae973ec6d83924e20d,2,2,squamous cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=6758,httpwwwatlasdermatologicocombrimgimageId6758.jpg,data/images/train/6f80b9e7e26fb1ae973ec6d83924e20d.jpg
a62e7521eae9af5ed23348c2d5e29800,3,5,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4956,httpwwwatlasdermatologicocombrimgimageId4956.jpg,data/images/train/a62e7521eae9af5ed23348c2d5e29800.jpg
9d10aebddf5b01e87085688e6bfe56e0,3,3,behcets disease,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=769,httpwwwatlasdermatologicocombrimgimageId769.jpg,data/images/train/9d10aebddf5b01e87085688e6bfe56e0.jpg
8bc6dece4ab80e919fbb0802071bb79b,6,6,vitiligo,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7898,httpwwwatlasdermatologicocombrimgimageId7898.jpg,data/images/train/8bc6dece4ab80e919fbb0802071bb79b.jpg
89327e7960e4c383cc402a900aa33584,3,3,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3923,httpwwwatlasdermatologicocombrimgimageId3923.jpg,data/images/train/89327e7960e4c383cc402a900aa33584.jpg
897430e469d460fd630b3a4f21857799,5,5,necrobiosis lipoidica,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4758,httpwwwatlasdermatologicocombrimgimageId4758.jpg,data/images/train/897430e469d460fd630b3a4f21857799.jpg
7de9a7402b0a7a94c6c9a7c8a7edf05a,4,4,dariers disease,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1309,httpwwwatlasdermatologicocombrimgimageId1309.jpg,data/images/train/7de9a7402b0a7a94c6c9a7c8a7edf05a.jpg
329943655d928c776677a24b3dc7d38a,2,5,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6568,httpwwwatlasdermatologicocombrimgimageId6568.jpg,data/images/train/329943655d928c776677a24b3dc7d38a.jpg
daf1940b281b7476e8819ac926207e27,5,4,neutrophilic dermatoses,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6387,httpwwwatlasdermatologicocombrimgimageId6387.jpg,data/images/train/daf1940b281b7476e8819ac926207e27.jpg
25240cda5c5a576b9bbf092957512804,4,4,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5948,httpwwwatlasdermatologicocombrimgimageId5948.jpg,data/images/train/25240cda5c5a576b9bbf092957512804.jpg
0e2a24d28767bea1a4a37d1c6a4d4f31,3,3,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5976,httpwwwatlasdermatologicocombrimgimageId5976.jpg,data/images/train/0e2a24d28767bea1a4a37d1c6a4d4f31.jpg
e06e72512cc677cef145e75edc158502,4,4,urticaria,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7797,httpwwwatlasdermatologicocombrimgimageId7797.jpg,data/images/train/e06e72512cc677cef145e75edc158502.jpg
b394ab5782c1e38de10dd0a234e6c847,3,3,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3779,httpwwwatlasdermatologicocombrimgimageId3779.jpg,data/images/train/b394ab5782c1e38de10dd0a234e6c847.jpg
d3294fd54c2872b4e0d88f6b01e810b9,3,4,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6478,httpwwwatlasdermatologicocombrimgimageId6478.jpg,data/images/train/d3294fd54c2872b4e0d88f6b01e810b9.jpg
45ba4dfafa93009fc819c6a54c6c5ace,5,5,neutrophilic dermatoses,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6389,httpwwwatlasdermatologicocombrimgimageId6389.jpg,data/images/train/45ba4dfafa93009fc819c6a54c6c5ace.jpg
7db299ba00a9521e32f90b9ce4b667a7,6,6,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4100,httpwwwatlasdermatologicocombrimgimageId4100.jpg,data/images/train/7db299ba00a9521e32f90b9ce4b667a7.jpg
6f620dfd0f069172bfecfc3effc10865,4,3,porokeratosis of mibelli,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=6010,httpwwwatlasdermatologicocombrimgimageId6010.jpg,data/images/train/6f620dfd0f069172bfecfc3effc10865.jpg
1cec704fa6d717be0817b714681fb09f,4,5,fordyce spots,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=5139,httpwwwatlasdermatologicocombrimgimageId5139.jpg,data/images/train/1cec704fa6d717be0817b714681fb09f.jpg
733abca1c387c093993edddcad59e013,4,4,aplasia cutis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=402,httpwwwatlasdermatologicocombrimgimageId402.jpg,data/images/train/733abca1c387c093993edddcad59e013.jpg
958a499709712a0e08e196dd5d94e212,3,3,squamous cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=3019,httpwwwatlasdermatologicocombrimgimageId3019.jpg,data/images/train/958a499709712a0e08e196dd5d94e212.jpg
969c09a0d17a32d1e5dbed8ed326313e,5,4,granuloma annulare,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=160,httpwwwatlasdermatologicocombrimgimageId160.jpg,data/images/train/969c09a0d17a32d1e5dbed8ed326313e.jpg
c0d06676d4d7c392e4b74c7f6a7631f1,4,4,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3787,httpwwwatlasdermatologicocombrimgimageId3787.jpg,data/images/train/c0d06676d4d7c392e4b74c7f6a7631f1.jpg
02ef834259643e111eb608c129584ceb,4,4,vitiligo,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7936,httpwwwatlasdermatologicocombrimgimageId7936.jpg,data/images/train/02ef834259643e111eb608c129584ceb.jpg
416aa56fed954670bd1a6ed347b174c8,2,1,tungiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7660,httpwwwatlasdermatologicocombrimgimageId7660.jpg,data/images/train/416aa56fed954670bd1a6ed347b174c8.jpg
3c5cb38ef47300a071019d4e69fb9aba,2,3,hailey hailey disease,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2372,httpwwwatlasdermatologicocombrimgimageId2372.jpg,data/images/train/3c5cb38ef47300a071019d4e69fb9aba.jpg
a09323dec3002dbbb039e9cf06dcdb1f,5,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6286,httpwwwatlasdermatologicocombrimgimageId6286.jpg,data/images/train/a09323dec3002dbbb039e9cf06dcdb1f.jpg
0bf18da49287ba3daf3eded9dc96d499,5,3,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5659,httpwwwatlasdermatologicocombrimgimageId5659.jpg,data/images/train/0bf18da49287ba3daf3eded9dc96d499.jpg
b8e711a6b176c755634200d024ab612a,5,2,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4953,httpwwwatlasdermatologicocombrimgimageId4953.jpg,data/images/train/b8e711a6b176c755634200d024ab612a.jpg
06e61e194c85bfec487f98c8b4833376,4,4,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5654,httpwwwatlasdermatologicocombrimgimageId5654.jpg,data/images/train/06e61e194c85bfec487f98c8b4833376.jpg
e7b521761ec0ae0bb3243dd114c5468c,2,3,dariers disease,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8595,httpwwwatlasdermatologicocombrimgimageId8595.jpg,data/images/train/e7b521761ec0ae0bb3243dd114c5468c.jpg
